Rule 1:: Host 1-> Host 2, ingress=of:0000000000000001:1, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:01, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.1/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 2238:: Host 18-> Host 5, ingress=of:0000000000000001:18, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.18/32, dst_ip=10.0.0.5/32, src_tcp=143, dst_tcp=143
Rule 2239:: Host 18-> Host 6, ingress=of:0000000000000001:18, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.18/32, dst_ip=10.0.0.6/32, src_tcp=143, dst_tcp=143
Rule 2240:: Host 18-> Host 7, ingress=of:0000000000000001:18, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.18/32, dst_ip=10.0.0.7/32, src_tcp=143, dst_tcp=143
Rule 2241:: Host 18-> Host 8, ingress=of:0000000000000001:18, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.18/32, dst_ip=10.0.0.8/32, src_tcp=143, dst_tcp=143
Rule 2242:: Host 18-> Host 9, ingress=of:0000000000000001:18, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.18/32, dst_ip=10.0.0.9/32, src_tcp=143, dst_tcp=143
Rule 2243:: Host 18-> Host 10, ingress=of:0000000000000001:18, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.18/32, dst_ip=10.0.0.10/32, src_tcp=143, dst_tcp=143
Rule 2244:: Host 18-> Host 11, ingress=of:0000000000000001:18, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.18/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 2245:: Host 18-> Host 12, ingress=of:0000000000000001:18, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.18/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 2246:: Host 18-> Host 13, ingress=of:0000000000000001:18, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.18/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 2247:: Host 18-> Host 14, ingress=of:0000000000000001:18, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.18/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 2248:: Host 18-> Host 15, ingress=of:0000000000000001:18, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.18/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 2249:: Host 18-> Host 16, ingress=of:0000000000000001:18, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.18/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 2250:: Host 18-> Host 17, ingress=of:0000000000000001:18, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.18/32, dst_ip=10.0.0.17/32, src_tcp=143, dst_tcp=143
Rule 2251:: Host 18-> Host 19, ingress=of:0000000000000001:18, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.18/32, dst_ip=10.0.0.19/32, src_tcp=143, dst_tcp=143
Rule 2252:: Host 18-> Host 20, ingress=of:0000000000000001:18, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.18/32, dst_ip=10.0.0.20/32, src_tcp=143, dst_tcp=143
Rule 2253:: Host 18-> Host 21, ingress=of:0000000000000001:18, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.18/32, dst_ip=10.0.0.21/32, src_tcp=143, dst_tcp=143
Rule 2254:: Host 18-> Host 22, ingress=of:0000000000000001:18, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.18/32, dst_ip=10.0.0.22/32, src_tcp=143, dst_tcp=143
Rule 2255:: Host 18-> Host 23, ingress=of:0000000000000001:18, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.18/32, dst_ip=10.0.0.23/32, src_tcp=143, dst_tcp=143
Rule 2256:: Host 18-> Host 24, ingress=of:0000000000000001:18, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.18/32, dst_ip=10.0.0.24/32, src_tcp=143, dst_tcp=143
Rule 2257:: Host 18-> Host 25, ingress=of:0000000000000001:18, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.18/32, dst_ip=10.0.0.25/32, src_tcp=143, dst_tcp=143
Rule 2258:: Host 18-> Host 26, ingress=of:0000000000000001:18, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.18/32, dst_ip=10.0.0.26/32, src_tcp=143, dst_tcp=143
Rule 2259:: Host 18-> Host 27, ingress=of:0000000000000001:18, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.18/32, dst_ip=10.0.0.27/32, src_tcp=143, dst_tcp=143
Rule 2260:: Host 18-> Host 28, ingress=of:0000000000000001:18, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.18/32, dst_ip=10.0.0.28/32, src_tcp=143, dst_tcp=143
Rule 2261:: Host 18-> Host 29, ingress=of:0000000000000001:18, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.18/32, dst_ip=10.0.0.29/32, src_tcp=143, dst_tcp=143
Rule 2262:: Host 18-> Host 30, ingress=of:0000000000000001:18, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:12, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.18/32, dst_ip=10.0.0.30/32, src_tcp=143, dst_tcp=143
Rule 2263:: Host 19-> Host 1, ingress=of:0000000000000001:19, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.19/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 2264:: Host 19-> Host 2, ingress=of:0000000000000001:19, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.19/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 2265:: Host 19-> Host 3, ingress=of:0000000000000001:19, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.19/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 2266:: Host 19-> Host 4, ingress=of:0000000000000001:19, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.19/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 2267:: Host 19-> Host 5, ingress=of:0000000000000001:19, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.19/32, dst_ip=10.0.0.5/32, src_tcp=143, dst_tcp=143
Rule 2268:: Host 19-> Host 6, ingress=of:0000000000000001:19, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.19/32, dst_ip=10.0.0.6/32, src_tcp=143, dst_tcp=143
Rule 2269:: Host 19-> Host 7, ingress=of:0000000000000001:19, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.19/32, dst_ip=10.0.0.7/32, src_tcp=143, dst_tcp=143
Rule 2270:: Host 19-> Host 8, ingress=of:0000000000000001:19, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.19/32, dst_ip=10.0.0.8/32, src_tcp=143, dst_tcp=143
Rule 2271:: Host 19-> Host 9, ingress=of:0000000000000001:19, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.19/32, dst_ip=10.0.0.9/32, src_tcp=143, dst_tcp=143
Rule 2272:: Host 19-> Host 10, ingress=of:0000000000000001:19, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.19/32, dst_ip=10.0.0.10/32, src_tcp=143, dst_tcp=143
Rule 2273:: Host 19-> Host 11, ingress=of:0000000000000001:19, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.19/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 2274:: Host 19-> Host 12, ingress=of:0000000000000001:19, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.19/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 2275:: Host 19-> Host 13, ingress=of:0000000000000001:19, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.19/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 2276:: Host 19-> Host 14, ingress=of:0000000000000001:19, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.19/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 2277:: Host 19-> Host 15, ingress=of:0000000000000001:19, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.19/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 2278:: Host 19-> Host 16, ingress=of:0000000000000001:19, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.19/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 2279:: Host 19-> Host 17, ingress=of:0000000000000001:19, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.19/32, dst_ip=10.0.0.17/32, src_tcp=143, dst_tcp=143
Rule 2280:: Host 19-> Host 18, ingress=of:0000000000000001:19, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.19/32, dst_ip=10.0.0.18/32, src_tcp=143, dst_tcp=143
Rule 2281:: Host 19-> Host 20, ingress=of:0000000000000001:19, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.19/32, dst_ip=10.0.0.20/32, src_tcp=143, dst_tcp=143
Rule 2282:: Host 19-> Host 21, ingress=of:0000000000000001:19, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.19/32, dst_ip=10.0.0.21/32, src_tcp=143, dst_tcp=143
Rule 2283:: Host 19-> Host 22, ingress=of:0000000000000001:19, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.19/32, dst_ip=10.0.0.22/32, src_tcp=143, dst_tcp=143
Rule 2284:: Host 19-> Host 23, ingress=of:0000000000000001:19, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.19/32, dst_ip=10.0.0.23/32, src_tcp=143, dst_tcp=143
Rule 2285:: Host 19-> Host 24, ingress=of:0000000000000001:19, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.19/32, dst_ip=10.0.0.24/32, src_tcp=143, dst_tcp=143
Rule 2286:: Host 19-> Host 25, ingress=of:0000000000000001:19, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.19/32, dst_ip=10.0.0.25/32, src_tcp=143, dst_tcp=143
Rule 2287:: Host 19-> Host 26, ingress=of:0000000000000001:19, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.19/32, dst_ip=10.0.0.26/32, src_tcp=143, dst_tcp=143
Rule 2288:: Host 19-> Host 27, ingress=of:0000000000000001:19, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.19/32, dst_ip=10.0.0.27/32, src_tcp=143, dst_tcp=143
Rule 2289:: Host 19-> Host 28, ingress=of:0000000000000001:19, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.19/32, dst_ip=10.0.0.28/32, src_tcp=143, dst_tcp=143
Rule 2290:: Host 19-> Host 29, ingress=of:0000000000000001:19, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.19/32, dst_ip=10.0.0.29/32, src_tcp=143, dst_tcp=143
Rule 2291:: Host 19-> Host 30, ingress=of:0000000000000001:19, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.19/32, dst_ip=10.0.0.30/32, src_tcp=143, dst_tcp=143
Rule 2292:: Host 20-> Host 1, ingress=of:0000000000000001:20, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.20/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 2293:: Host 20-> Host 2, ingress=of:0000000000000001:20, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.20/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 2294:: Host 20-> Host 3, ingress=of:0000000000000001:20, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.20/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 2295:: Host 20-> Host 4, ingress=of:0000000000000001:20, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.20/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 2296:: Host 20-> Host 5, ingress=of:0000000000000001:20, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.20/32, dst_ip=10.0.0.5/32, src_tcp=143, dst_tcp=143
Rule 2297:: Host 20-> Host 6, ingress=of:0000000000000001:20, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.20/32, dst_ip=10.0.0.6/32, src_tcp=143, dst_tcp=143
Rule 2298:: Host 20-> Host 7, ingress=of:0000000000000001:20, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.20/32, dst_ip=10.0.0.7/32, src_tcp=143, dst_tcp=143
Rule 2299:: Host 20-> Host 8, ingress=of:0000000000000001:20, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.20/32, dst_ip=10.0.0.8/32, src_tcp=143, dst_tcp=143
Rule 2300:: Host 20-> Host 9, ingress=of:0000000000000001:20, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.20/32, dst_ip=10.0.0.9/32, src_tcp=143, dst_tcp=143
Rule 2301:: Host 20-> Host 10, ingress=of:0000000000000001:20, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.20/32, dst_ip=10.0.0.10/32, src_tcp=143, dst_tcp=143
Rule 2302:: Host 20-> Host 11, ingress=of:0000000000000001:20, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.20/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 2303:: Host 20-> Host 12, ingress=of:0000000000000001:20, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.20/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 2304:: Host 20-> Host 13, ingress=of:0000000000000001:20, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.20/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 2305:: Host 20-> Host 14, ingress=of:0000000000000001:20, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.20/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 2306:: Host 20-> Host 15, ingress=of:0000000000000001:20, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.20/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 2307:: Host 20-> Host 16, ingress=of:0000000000000001:20, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.20/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 2308:: Host 20-> Host 17, ingress=of:0000000000000001:20, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.20/32, dst_ip=10.0.0.17/32, src_tcp=143, dst_tcp=143
Rule 2309:: Host 20-> Host 18, ingress=of:0000000000000001:20, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.20/32, dst_ip=10.0.0.18/32, src_tcp=143, dst_tcp=143
Rule 2310:: Host 20-> Host 19, ingress=of:0000000000000001:20, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.20/32, dst_ip=10.0.0.19/32, src_tcp=143, dst_tcp=143
Rule 2311:: Host 20-> Host 21, ingress=of:0000000000000001:20, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.20/32, dst_ip=10.0.0.21/32, src_tcp=143, dst_tcp=143
Rule 2312:: Host 20-> Host 22, ingress=of:0000000000000001:20, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.20/32, dst_ip=10.0.0.22/32, src_tcp=143, dst_tcp=143
Rule 2313:: Host 20-> Host 23, ingress=of:0000000000000001:20, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.20/32, dst_ip=10.0.0.23/32, src_tcp=143, dst_tcp=143
Rule 2314:: Host 20-> Host 24, ingress=of:0000000000000001:20, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.20/32, dst_ip=10.0.0.24/32, src_tcp=143, dst_tcp=143
Rule 2315:: Host 20-> Host 25, ingress=of:0000000000000001:20, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.20/32, dst_ip=10.0.0.25/32, src_tcp=143, dst_tcp=143
Rule 2316:: Host 20-> Host 26, ingress=of:0000000000000001:20, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.20/32, dst_ip=10.0.0.26/32, src_tcp=143, dst_tcp=143
Rule 2317:: Host 20-> Host 27, ingress=of:0000000000000001:20, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.20/32, dst_ip=10.0.0.27/32, src_tcp=143, dst_tcp=143
Rule 2318:: Host 20-> Host 28, ingress=of:0000000000000001:20, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.20/32, dst_ip=10.0.0.28/32, src_tcp=143, dst_tcp=143
Rule 2319:: Host 20-> Host 29, ingress=of:0000000000000001:20, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.20/32, dst_ip=10.0.0.29/32, src_tcp=143, dst_tcp=143
Rule 2320:: Host 20-> Host 30, ingress=of:0000000000000001:20, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.20/32, dst_ip=10.0.0.30/32, src_tcp=143, dst_tcp=143
Rule 2321:: Host 21-> Host 1, ingress=of:0000000000000001:21, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.21/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 2322:: Host 21-> Host 2, ingress=of:0000000000000001:21, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.21/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 2323:: Host 21-> Host 3, ingress=of:0000000000000001:21, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.21/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 2324:: Host 21-> Host 4, ingress=of:0000000000000001:21, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.21/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 2325:: Host 21-> Host 5, ingress=of:0000000000000001:21, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.21/32, dst_ip=10.0.0.5/32, src_tcp=143, dst_tcp=143
Rule 2326:: Host 21-> Host 6, ingress=of:0000000000000001:21, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.21/32, dst_ip=10.0.0.6/32, src_tcp=143, dst_tcp=143
Rule 2327:: Host 21-> Host 7, ingress=of:0000000000000001:21, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.21/32, dst_ip=10.0.0.7/32, src_tcp=143, dst_tcp=143
Rule 2328:: Host 21-> Host 8, ingress=of:0000000000000001:21, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.21/32, dst_ip=10.0.0.8/32, src_tcp=143, dst_tcp=143
Rule 2329:: Host 21-> Host 9, ingress=of:0000000000000001:21, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.21/32, dst_ip=10.0.0.9/32, src_tcp=143, dst_tcp=143
Rule 2330:: Host 21-> Host 10, ingress=of:0000000000000001:21, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.21/32, dst_ip=10.0.0.10/32, src_tcp=143, dst_tcp=143
Rule 2331:: Host 21-> Host 11, ingress=of:0000000000000001:21, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.21/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 2332:: Host 21-> Host 12, ingress=of:0000000000000001:21, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.21/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 2333:: Host 21-> Host 13, ingress=of:0000000000000001:21, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.21/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 2334:: Host 21-> Host 14, ingress=of:0000000000000001:21, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.21/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 2335:: Host 21-> Host 15, ingress=of:0000000000000001:21, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.21/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 2336:: Host 21-> Host 16, ingress=of:0000000000000001:21, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.21/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 2337:: Host 21-> Host 17, ingress=of:0000000000000001:21, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.21/32, dst_ip=10.0.0.17/32, src_tcp=143, dst_tcp=143
Rule 2338:: Host 21-> Host 18, ingress=of:0000000000000001:21, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.21/32, dst_ip=10.0.0.18/32, src_tcp=143, dst_tcp=143
Rule 2339:: Host 21-> Host 19, ingress=of:0000000000000001:21, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.21/32, dst_ip=10.0.0.19/32, src_tcp=143, dst_tcp=143
Rule 2340:: Host 21-> Host 20, ingress=of:0000000000000001:21, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.21/32, dst_ip=10.0.0.20/32, src_tcp=143, dst_tcp=143
Rule 2341:: Host 21-> Host 22, ingress=of:0000000000000001:21, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.21/32, dst_ip=10.0.0.22/32, src_tcp=143, dst_tcp=143
Rule 2342:: Host 21-> Host 23, ingress=of:0000000000000001:21, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.21/32, dst_ip=10.0.0.23/32, src_tcp=143, dst_tcp=143
