Rule 1:: Host 1-> Host 2, ingress=of:0000000000000001:1, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:01, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.1/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 6723:: Host 38-> Host 10, ingress=of:0000000000000001:38, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.38/32, dst_ip=10.0.0.10/32, src_tcp=143, dst_tcp=143
Rule 6724:: Host 38-> Host 11, ingress=of:0000000000000001:38, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.38/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 6725:: Host 38-> Host 12, ingress=of:0000000000000001:38, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.38/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 6726:: Host 38-> Host 13, ingress=of:0000000000000001:38, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.38/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 6727:: Host 38-> Host 14, ingress=of:0000000000000001:38, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.38/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 6728:: Host 38-> Host 15, ingress=of:0000000000000001:38, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.38/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 6729:: Host 38-> Host 16, ingress=of:0000000000000001:38, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.38/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 6730:: Host 38-> Host 17, ingress=of:0000000000000001:38, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.38/32, dst_ip=10.0.0.17/32, src_tcp=143, dst_tcp=143
Rule 6731:: Host 38-> Host 18, ingress=of:0000000000000001:38, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.38/32, dst_ip=10.0.0.18/32, src_tcp=143, dst_tcp=143
Rule 6732:: Host 38-> Host 19, ingress=of:0000000000000001:38, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.38/32, dst_ip=10.0.0.19/32, src_tcp=143, dst_tcp=143
Rule 6733:: Host 38-> Host 20, ingress=of:0000000000000001:38, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.38/32, dst_ip=10.0.0.20/32, src_tcp=143, dst_tcp=143
Rule 6734:: Host 38-> Host 21, ingress=of:0000000000000001:38, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.38/32, dst_ip=10.0.0.21/32, src_tcp=143, dst_tcp=143
Rule 6735:: Host 38-> Host 22, ingress=of:0000000000000001:38, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.38/32, dst_ip=10.0.0.22/32, src_tcp=143, dst_tcp=143
Rule 6736:: Host 38-> Host 23, ingress=of:0000000000000001:38, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.38/32, dst_ip=10.0.0.23/32, src_tcp=143, dst_tcp=143
Rule 6737:: Host 38-> Host 24, ingress=of:0000000000000001:38, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.38/32, dst_ip=10.0.0.24/32, src_tcp=143, dst_tcp=143
Rule 6738:: Host 38-> Host 25, ingress=of:0000000000000001:38, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.38/32, dst_ip=10.0.0.25/32, src_tcp=143, dst_tcp=143
Rule 6739:: Host 38-> Host 26, ingress=of:0000000000000001:38, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.38/32, dst_ip=10.0.0.26/32, src_tcp=143, dst_tcp=143
Rule 6740:: Host 38-> Host 27, ingress=of:0000000000000001:38, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.38/32, dst_ip=10.0.0.27/32, src_tcp=143, dst_tcp=143
Rule 6741:: Host 38-> Host 28, ingress=of:0000000000000001:38, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.38/32, dst_ip=10.0.0.28/32, src_tcp=143, dst_tcp=143
Rule 6742:: Host 38-> Host 29, ingress=of:0000000000000001:38, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.38/32, dst_ip=10.0.0.29/32, src_tcp=143, dst_tcp=143
Rule 6743:: Host 38-> Host 30, ingress=of:0000000000000001:38, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.38/32, dst_ip=10.0.0.30/32, src_tcp=143, dst_tcp=143
Rule 6744:: Host 38-> Host 31, ingress=of:0000000000000001:38, egress=of:0000000000000001:31, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:1f, src_ip=10.0.0.38/32, dst_ip=10.0.0.31/32, src_tcp=143, dst_tcp=143
Rule 6745:: Host 38-> Host 32, ingress=of:0000000000000001:38, egress=of:0000000000000001:32, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:20, src_ip=10.0.0.38/32, dst_ip=10.0.0.32/32, src_tcp=143, dst_tcp=143
Rule 6746:: Host 38-> Host 33, ingress=of:0000000000000001:38, egress=of:0000000000000001:33, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:21, src_ip=10.0.0.38/32, dst_ip=10.0.0.33/32, src_tcp=143, dst_tcp=143
Rule 6747:: Host 38-> Host 34, ingress=of:0000000000000001:38, egress=of:0000000000000001:34, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:22, src_ip=10.0.0.38/32, dst_ip=10.0.0.34/32, src_tcp=143, dst_tcp=143
Rule 6748:: Host 38-> Host 35, ingress=of:0000000000000001:38, egress=of:0000000000000001:35, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:23, src_ip=10.0.0.38/32, dst_ip=10.0.0.35/32, src_tcp=143, dst_tcp=143
Rule 6749:: Host 38-> Host 36, ingress=of:0000000000000001:38, egress=of:0000000000000001:36, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:24, src_ip=10.0.0.38/32, dst_ip=10.0.0.36/32, src_tcp=143, dst_tcp=143
Rule 6750:: Host 38-> Host 37, ingress=of:0000000000000001:38, egress=of:0000000000000001:37, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:25, src_ip=10.0.0.38/32, dst_ip=10.0.0.37/32, src_tcp=143, dst_tcp=143
Rule 6751:: Host 38-> Host 39, ingress=of:0000000000000001:38, egress=of:0000000000000001:39, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:27, src_ip=10.0.0.38/32, dst_ip=10.0.0.39/32, src_tcp=143, dst_tcp=143
Rule 6752:: Host 38-> Host 40, ingress=of:0000000000000001:38, egress=of:0000000000000001:40, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:28, src_ip=10.0.0.38/32, dst_ip=10.0.0.40/32, src_tcp=143, dst_tcp=143
Rule 6753:: Host 38-> Host 41, ingress=of:0000000000000001:38, egress=of:0000000000000001:41, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:29, src_ip=10.0.0.38/32, dst_ip=10.0.0.41/32, src_tcp=143, dst_tcp=143
Rule 6754:: Host 38-> Host 42, ingress=of:0000000000000001:38, egress=of:0000000000000001:42, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:2a, src_ip=10.0.0.38/32, dst_ip=10.0.0.42/32, src_tcp=143, dst_tcp=143
Rule 6755:: Host 38-> Host 43, ingress=of:0000000000000001:38, egress=of:0000000000000001:43, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:2b, src_ip=10.0.0.38/32, dst_ip=10.0.0.43/32, src_tcp=143, dst_tcp=143
Rule 6756:: Host 38-> Host 44, ingress=of:0000000000000001:38, egress=of:0000000000000001:44, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:2c, src_ip=10.0.0.38/32, dst_ip=10.0.0.44/32, src_tcp=143, dst_tcp=143
Rule 6757:: Host 38-> Host 45, ingress=of:0000000000000001:38, egress=of:0000000000000001:45, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:2d, src_ip=10.0.0.38/32, dst_ip=10.0.0.45/32, src_tcp=143, dst_tcp=143
Rule 6758:: Host 38-> Host 46, ingress=of:0000000000000001:38, egress=of:0000000000000001:46, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:2e, src_ip=10.0.0.38/32, dst_ip=10.0.0.46/32, src_tcp=143, dst_tcp=143
Rule 6759:: Host 38-> Host 47, ingress=of:0000000000000001:38, egress=of:0000000000000001:47, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:2f, src_ip=10.0.0.38/32, dst_ip=10.0.0.47/32, src_tcp=143, dst_tcp=143
Rule 6760:: Host 38-> Host 48, ingress=of:0000000000000001:38, egress=of:0000000000000001:48, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:30, src_ip=10.0.0.38/32, dst_ip=10.0.0.48/32, src_tcp=143, dst_tcp=143
Rule 6761:: Host 38-> Host 49, ingress=of:0000000000000001:38, egress=of:0000000000000001:49, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:31, src_ip=10.0.0.38/32, dst_ip=10.0.0.49/32, src_tcp=143, dst_tcp=143
Rule 6762:: Host 38-> Host 50, ingress=of:0000000000000001:38, egress=of:0000000000000001:50, src_mac=00:00:00:00:00:26, dst_mac=00:00:00:00:00:32, src_ip=10.0.0.38/32, dst_ip=10.0.0.50/32, src_tcp=143, dst_tcp=143
Rule 6763:: Host 39-> Host 1, ingress=of:0000000000000001:39, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.39/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 6764:: Host 39-> Host 2, ingress=of:0000000000000001:39, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.39/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 6765:: Host 39-> Host 3, ingress=of:0000000000000001:39, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.39/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 6766:: Host 39-> Host 4, ingress=of:0000000000000001:39, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.39/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 6767:: Host 39-> Host 5, ingress=of:0000000000000001:39, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.39/32, dst_ip=10.0.0.5/32, src_tcp=143, dst_tcp=143
Rule 6768:: Host 39-> Host 6, ingress=of:0000000000000001:39, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.39/32, dst_ip=10.0.0.6/32, src_tcp=143, dst_tcp=143
Rule 6769:: Host 39-> Host 7, ingress=of:0000000000000001:39, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.39/32, dst_ip=10.0.0.7/32, src_tcp=143, dst_tcp=143
Rule 6770:: Host 39-> Host 8, ingress=of:0000000000000001:39, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.39/32, dst_ip=10.0.0.8/32, src_tcp=143, dst_tcp=143
Rule 6771:: Host 39-> Host 9, ingress=of:0000000000000001:39, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.39/32, dst_ip=10.0.0.9/32, src_tcp=143, dst_tcp=143
Rule 6772:: Host 39-> Host 10, ingress=of:0000000000000001:39, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.39/32, dst_ip=10.0.0.10/32, src_tcp=143, dst_tcp=143
Rule 6773:: Host 39-> Host 11, ingress=of:0000000000000001:39, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.39/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 6774:: Host 39-> Host 12, ingress=of:0000000000000001:39, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.39/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 6775:: Host 39-> Host 13, ingress=of:0000000000000001:39, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.39/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 6776:: Host 39-> Host 14, ingress=of:0000000000000001:39, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.39/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 6777:: Host 39-> Host 15, ingress=of:0000000000000001:39, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.39/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 6778:: Host 39-> Host 16, ingress=of:0000000000000001:39, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.39/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 6779:: Host 39-> Host 17, ingress=of:0000000000000001:39, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.39/32, dst_ip=10.0.0.17/32, src_tcp=143, dst_tcp=143
Rule 6780:: Host 39-> Host 18, ingress=of:0000000000000001:39, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.39/32, dst_ip=10.0.0.18/32, src_tcp=143, dst_tcp=143
Rule 6781:: Host 39-> Host 19, ingress=of:0000000000000001:39, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.39/32, dst_ip=10.0.0.19/32, src_tcp=143, dst_tcp=143
Rule 6782:: Host 39-> Host 20, ingress=of:0000000000000001:39, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.39/32, dst_ip=10.0.0.20/32, src_tcp=143, dst_tcp=143
Rule 6783:: Host 39-> Host 21, ingress=of:0000000000000001:39, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.39/32, dst_ip=10.0.0.21/32, src_tcp=143, dst_tcp=143
Rule 6784:: Host 39-> Host 22, ingress=of:0000000000000001:39, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.39/32, dst_ip=10.0.0.22/32, src_tcp=143, dst_tcp=143
Rule 6785:: Host 39-> Host 23, ingress=of:0000000000000001:39, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.39/32, dst_ip=10.0.0.23/32, src_tcp=143, dst_tcp=143
Rule 6786:: Host 39-> Host 24, ingress=of:0000000000000001:39, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.39/32, dst_ip=10.0.0.24/32, src_tcp=143, dst_tcp=143
Rule 6787:: Host 39-> Host 25, ingress=of:0000000000000001:39, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.39/32, dst_ip=10.0.0.25/32, src_tcp=143, dst_tcp=143
Rule 6788:: Host 39-> Host 26, ingress=of:0000000000000001:39, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.39/32, dst_ip=10.0.0.26/32, src_tcp=143, dst_tcp=143
Rule 6789:: Host 39-> Host 27, ingress=of:0000000000000001:39, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.39/32, dst_ip=10.0.0.27/32, src_tcp=143, dst_tcp=143
Rule 6790:: Host 39-> Host 28, ingress=of:0000000000000001:39, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.39/32, dst_ip=10.0.0.28/32, src_tcp=143, dst_tcp=143
Rule 6791:: Host 39-> Host 29, ingress=of:0000000000000001:39, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.39/32, dst_ip=10.0.0.29/32, src_tcp=143, dst_tcp=143
Rule 6792:: Host 39-> Host 30, ingress=of:0000000000000001:39, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.39/32, dst_ip=10.0.0.30/32, src_tcp=143, dst_tcp=143
Rule 6793:: Host 39-> Host 31, ingress=of:0000000000000001:39, egress=of:0000000000000001:31, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:1f, src_ip=10.0.0.39/32, dst_ip=10.0.0.31/32, src_tcp=143, dst_tcp=143
Rule 6794:: Host 39-> Host 32, ingress=of:0000000000000001:39, egress=of:0000000000000001:32, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:20, src_ip=10.0.0.39/32, dst_ip=10.0.0.32/32, src_tcp=143, dst_tcp=143
Rule 6795:: Host 39-> Host 33, ingress=of:0000000000000001:39, egress=of:0000000000000001:33, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:21, src_ip=10.0.0.39/32, dst_ip=10.0.0.33/32, src_tcp=143, dst_tcp=143
Rule 6796:: Host 39-> Host 34, ingress=of:0000000000000001:39, egress=of:0000000000000001:34, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:22, src_ip=10.0.0.39/32, dst_ip=10.0.0.34/32, src_tcp=143, dst_tcp=143
Rule 6797:: Host 39-> Host 35, ingress=of:0000000000000001:39, egress=of:0000000000000001:35, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:23, src_ip=10.0.0.39/32, dst_ip=10.0.0.35/32, src_tcp=143, dst_tcp=143
Rule 6798:: Host 39-> Host 36, ingress=of:0000000000000001:39, egress=of:0000000000000001:36, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:24, src_ip=10.0.0.39/32, dst_ip=10.0.0.36/32, src_tcp=143, dst_tcp=143
Rule 6799:: Host 39-> Host 37, ingress=of:0000000000000001:39, egress=of:0000000000000001:37, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:25, src_ip=10.0.0.39/32, dst_ip=10.0.0.37/32, src_tcp=143, dst_tcp=143
Rule 6800:: Host 39-> Host 38, ingress=of:0000000000000001:39, egress=of:0000000000000001:38, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:26, src_ip=10.0.0.39/32, dst_ip=10.0.0.38/32, src_tcp=143, dst_tcp=143
Rule 6801:: Host 39-> Host 40, ingress=of:0000000000000001:39, egress=of:0000000000000001:40, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:28, src_ip=10.0.0.39/32, dst_ip=10.0.0.40/32, src_tcp=143, dst_tcp=143
Rule 6802:: Host 39-> Host 41, ingress=of:0000000000000001:39, egress=of:0000000000000001:41, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:29, src_ip=10.0.0.39/32, dst_ip=10.0.0.41/32, src_tcp=143, dst_tcp=143
Rule 6803:: Host 39-> Host 42, ingress=of:0000000000000001:39, egress=of:0000000000000001:42, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:2a, src_ip=10.0.0.39/32, dst_ip=10.0.0.42/32, src_tcp=143, dst_tcp=143
Rule 6804:: Host 39-> Host 43, ingress=of:0000000000000001:39, egress=of:0000000000000001:43, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:2b, src_ip=10.0.0.39/32, dst_ip=10.0.0.43/32, src_tcp=143, dst_tcp=143
Rule 6805:: Host 39-> Host 44, ingress=of:0000000000000001:39, egress=of:0000000000000001:44, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:2c, src_ip=10.0.0.39/32, dst_ip=10.0.0.44/32, src_tcp=143, dst_tcp=143
Rule 6806:: Host 39-> Host 45, ingress=of:0000000000000001:39, egress=of:0000000000000001:45, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:2d, src_ip=10.0.0.39/32, dst_ip=10.0.0.45/32, src_tcp=143, dst_tcp=143
Rule 6807:: Host 39-> Host 46, ingress=of:0000000000000001:39, egress=of:0000000000000001:46, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:2e, src_ip=10.0.0.39/32, dst_ip=10.0.0.46/32, src_tcp=143, dst_tcp=143
Rule 6808:: Host 39-> Host 47, ingress=of:0000000000000001:39, egress=of:0000000000000001:47, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:2f, src_ip=10.0.0.39/32, dst_ip=10.0.0.47/32, src_tcp=143, dst_tcp=143
Rule 6809:: Host 39-> Host 48, ingress=of:0000000000000001:39, egress=of:0000000000000001:48, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:30, src_ip=10.0.0.39/32, dst_ip=10.0.0.48/32, src_tcp=143, dst_tcp=143
Rule 6810:: Host 39-> Host 49, ingress=of:0000000000000001:39, egress=of:0000000000000001:49, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:31, src_ip=10.0.0.39/32, dst_ip=10.0.0.49/32, src_tcp=143, dst_tcp=143
Rule 6811:: Host 39-> Host 50, ingress=of:0000000000000001:39, egress=of:0000000000000001:50, src_mac=00:00:00:00:00:27, dst_mac=00:00:00:00:00:32, src_ip=10.0.0.39/32, dst_ip=10.0.0.50/32, src_tcp=143, dst_tcp=143
Rule 6812:: Host 40-> Host 1, ingress=of:0000000000000001:40, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.40/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 6813:: Host 40-> Host 2, ingress=of:0000000000000001:40, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.40/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 6814:: Host 40-> Host 3, ingress=of:0000000000000001:40, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.40/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 6815:: Host 40-> Host 4, ingress=of:0000000000000001:40, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.40/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 6816:: Host 40-> Host 5, ingress=of:0000000000000001:40, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.40/32, dst_ip=10.0.0.5/32, src_tcp=143, dst_tcp=143
Rule 6817:: Host 40-> Host 6, ingress=of:0000000000000001:40, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.40/32, dst_ip=10.0.0.6/32, src_tcp=143, dst_tcp=143
Rule 6818:: Host 40-> Host 7, ingress=of:0000000000000001:40, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.40/32, dst_ip=10.0.0.7/32, src_tcp=143, dst_tcp=143
Rule 6819:: Host 40-> Host 8, ingress=of:0000000000000001:40, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.40/32, dst_ip=10.0.0.8/32, src_tcp=143, dst_tcp=143
Rule 6820:: Host 40-> Host 9, ingress=of:0000000000000001:40, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.40/32, dst_ip=10.0.0.9/32, src_tcp=143, dst_tcp=143
Rule 6821:: Host 40-> Host 10, ingress=of:0000000000000001:40, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.40/32, dst_ip=10.0.0.10/32, src_tcp=143, dst_tcp=143
Rule 6822:: Host 40-> Host 11, ingress=of:0000000000000001:40, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.40/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 6823:: Host 40-> Host 12, ingress=of:0000000000000001:40, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.40/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 6824:: Host 40-> Host 13, ingress=of:0000000000000001:40, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.40/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 6825:: Host 40-> Host 14, ingress=of:0000000000000001:40, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.40/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 6826:: Host 40-> Host 15, ingress=of:0000000000000001:40, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.40/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 6827:: Host 40-> Host 16, ingress=of:0000000000000001:40, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:28, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.40/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
